vid_id,ad_view
VID_14184,6829
VID_17029,598
VID_12733,1593
VID_20713,1131
VID_16978,3523
VID_21426,1593
VID_4682,1188
VID_5067,1607
VID_5967,2061
VID_3160,965
VID_8015,1138
VID_8314,1593
VID_9061,1256
VID_16054,1593
VID_14914,3500
VID_2782,902
VID_3405,1208
VID_13973,2309
VID_20293,3500
VID_13331,1593
VID_19058,254
VID_6758,3500
VID_3893,2309
VID_2712,543
VID_13854,1442
VID_16032,1593
VID_8816,3500
VID_11284,1593
VID_7030,1593
VID_23648,3500
VID_9266,1387
VID_4866,502
VID_11410,630
VID_6130,1593
VID_20754,1776
VID_9062,1375
VID_16223,644
VID_8874,3795
VID_19747,1593
VID_11152,1593
VID_948,1410
VID_6212,3500
VID_23350,1131
VID_12698,3500
VID_7895,3500
VID_22828,1489
VID_15826,1593
VID_19229,1593
VID_16620,550
VID_520,1016
VID_14306,1164
VID_23403,1593
VID_5068,3500
VID_151,1593
VID_16440,3500
VID_6639,1207
VID_10294,1593
VID_11491,488
VID_21071,361
VID_6036,1188
VID_10528,3123
VID_16805,1188
VID_13016,1403
VID_12357,3500
VID_21135,1158
VID_14654,1593
VID_4527,3246
VID_358,1201
VID_9344,3500
VID_6680,1849
VID_20648,978
VID_17740,1593
VID_19803,1188
VID_2895,3500
VID_21528,3500
VID_9297,1376
VID_13766,4435
VID_4882,1825
VID_15857,924
VID_12661,1254
VID_3685,1493
VID_20790,699
VID_8500,3500
VID_11100,1188
VID_8719,1593
VID_8322,3500
VID_15001,2221
VID_12322,5288
VID_7261,1593
VID_6203,1593
VID_16731,1207
VID_11416,908
VID_21849,4152
VID_7923,3500
VID_6247,1593
VID_14460,3500
VID_23485,1540
VID_9329,3500
VID_14827,3500
VID_18237,783
VID_13840,1188
VID_9229,1748
VID_7162,3500
VID_17313,1138
VID_21629,3500
VID_9591,3500
VID_11437,374
VID_13076,3500
VID_14681,3825
VID_10378,924
VID_21873,497
VID_9282,1593
VID_3554,691
VID_9884,3500
VID_8583,3500
VID_7617,1593
VID_1284,844
VID_1594,2990
VID_2902,3500
VID_2160,1147
VID_2357,3076
VID_4012,1593
VID_7932,4800
VID_16858,1188
VID_15431,2990
VID_19393,1256
VID_9371,1593
VID_16347,576
VID_10564,3500
VID_5634,1825
VID_21704,3500
VID_5415,1646
VID_1925,2909
VID_21687,3500
VID_23616,974
VID_248,3500
VID_2689,1188
VID_3650,1593
VID_3025,1593
VID_11174,3500
VID_4953,1493
VID_18607,3500
VID_21054,3500
VID_2173,3316
VID_11057,3500
VID_13724,3500
VID_13430,2847
VID_9390,1593
VID_18342,1925
VID_11777,1593
VID_19047,1593
VID_172,3500
VID_3718,853
VID_22213,1925
VID_5696,663
VID_20334,1201
VID_1007,824
VID_13102,3500
VID_21651,3500
VID_2009,3500
VID_21017,3500
VID_4382,1593
VID_4515,3500
VID_3179,1593
VID_23587,1593
VID_12356,3500
VID_18669,3171
VID_6952,3500
VID_4156,657
VID_2031,974
VID_20255,1593
VID_14817,1593
VID_777,1188
VID_3995,1593
VID_10014,853
VID_10300,1583
VID_2465,847
VID_17701,1593
VID_4175,1042
VID_15136,1344
VID_9687,3500
VID_12630,1593
VID_9851,3500
VID_16471,3500
VID_17782,3500
VID_12983,3500
VID_3696,2083
VID_17888,3500
VID_22337,1593
VID_11385,1256
VID_13508,1138
VID_4664,3500
VID_12336,551
VID_3184,1593
VID_4506,3246
VID_7887,3500
VID_1583,1207
VID_9477,3500
VID_21725,3500
VID_1960,5039
VID_13998,1593
VID_12243,3500
VID_993,1461
VID_16091,1207
VID_17591,941
VID_2311,1188
VID_22345,1925
VID_2342,1256
VID_8959,1626
VID_3423,1593
VID_942,1461
VID_17251,1188
VID_10831,3500
VID_7424,3500
VID_6404,2459
VID_18918,3500
VID_22132,4435
VID_22341,3500
VID_18590,3500
VID_5215,3500
VID_16189,908
VID_3013,1593
VID_12801,3500
VID_7074,1593
VID_21595,1739
VID_5007,980
VID_15854,974
VID_2369,1593
VID_554,1188
VID_20809,3500
VID_16735,1370
VID_3212,721
VID_3137,342
VID_17255,1593
VID_19709,3500
VID_13463,2012
VID_8118,779
VID_15978,1515
VID_3478,4848
VID_5275,4800
VID_8837,3500
VID_21230,3316
VID_19256,1593
VID_4054,1188
VID_9515,3500
VID_15224,1131
VID_10509,908
VID_570,1188
VID_18401,1565
VID_5981,3500
VID_3077,1825
VID_742,1593
VID_19034,3246
VID_17070,1593
VID_11392,1398
VID_6577,1158
VID_15161,1593
VID_20311,3500
VID_8374,1159
VID_22056,1487
VID_8221,1215
VID_11338,3500
VID_6994,1207
VID_15998,1117
VID_18844,1188
VID_19272,1593
VID_11191,3500
VID_7732,3500
VID_10954,3500
VID_17960,1565
VID_2865,1188
VID_8654,3500
VID_10308,1179
VID_10468,1843
VID_5692,1159
VID_18943,3500
VID_6756,3500
VID_2479,1593
VID_16749,1174
VID_20222,1739
VID_16310,3500
VID_11929,4816
VID_17964,2874
VID_8219,1208
VID_9671,853
VID_9700,1705
VID_23284,3246
VID_19493,1825
VID_3123,1207
VID_10681,3500
VID_18985,1736
VID_15460,1593
VID_15406,558
VID_12559,1925
VID_19679,3500
VID_15305,3500
VID_22174,3500
VID_4220,1188
VID_14092,3500
VID_540,1593
VID_4663,1188
VID_22875,3500
VID_5047,3500
VID_16179,1593
VID_6524,667
VID_15701,1593
VID_2125,1256
VID_13225,914
VID_7398,779
VID_7756,3500
VID_2183,3500
VID_9525,3500
VID_11901,3500
VID_10810,3500
VID_1126,2906
VID_8232,3500
VID_16675,1087
VID_2995,1925
VID_366,3500
VID_9273,1593
VID_15580,3500
VID_8392,1207
VID_21183,1647
VID_19964,3246
VID_8670,3500
VID_12176,898
VID_11534,1593
VID_5680,1825
VID_21288,3365
VID_11161,1593
VID_19849,1188
VID_21412,1179
VID_11465,1593
VID_22015,3246
VID_2691,1593
VID_19334,821
VID_6162,829
VID_13451,802
VID_12214,1188
VID_10943,3500
VID_12722,3365
VID_11298,2647
VID_18240,923
VID_9558,3500
VID_7218,3500
VID_21065,3500
VID_2724,1207
VID_21578,975
VID_1048,802
VID_10801,3500
VID_1722,3500
VID_19293,1593
VID_10052,3500
VID_19400,1593
VID_18792,1593
VID_21334,1188
VID_7294,3500
VID_1634,2177
VID_21201,3500
VID_415,924
VID_3072,528
VID_1464,6829
VID_18400,1138
VID_4992,1593
VID_16747,891
VID_17491,1593
VID_12664,1593
VID_489,1825
VID_22646,6906
VID_1716,1193
VID_9767,1188
VID_16415,3500
VID_12813,1138
VID_15634,1593
VID_212,3500
VID_20184,1188
VID_4055,1593
VID_8312,1593
VID_20468,1739
VID_11575,3500
VID_19446,1593
VID_17936,1333
VID_11527,1593
VID_1026,3500
VID_22134,3500
VID_21568,3500
VID_610,1188
VID_10457,1093
VID_10503,6829
VID_12089,1797
VID_2819,1188
VID_21033,3500
VID_20642,1437
VID_23328,3500
VID_6324,650
VID_7809,3500
VID_13209,783
VID_22376,2874
VID_11892,3500
VID_6354,1159
VID_21134,1207
VID_1367,1593
VID_7132,1405
VID_13010,2009
VID_16384,3500
VID_9208,1174
VID_22406,1736
VID_10674,3500
VID_11599,1593
VID_14272,3500
VID_10530,2896
VID_8004,1163
VID_8790,1825
VID_6313,595
VID_3231,924
VID_14615,1188
VID_14196,686
VID_11697,3500
VID_81,3500
VID_22272,1593
VID_9114,1825
VID_3910,1335
VID_18574,924
VID_2666,3500
VID_2833,1188
VID_11434,434
VID_8881,250
VID_5219,3500
VID_19882,1138
VID_8083,3500
VID_18777,1256
VID_2245,3500
VID_14884,3500
VID_17548,1892
VID_5944,1487
VID_10123,1398
VID_7542,3500
VID_5998,1593
VID_19084,826
VID_15524,1593
VID_5438,1138
VID_10434,1593
VID_22871,1112
VID_4391,3794
VID_17631,3500
VID_18098,1843
VID_14938,3500
VID_468,3500
VID_13066,991
VID_16966,3500
VID_8795,1593
VID_16424,2060
VID_1660,2461
VID_10336,1593
VID_16819,1188
VID_15098,1403
VID_19761,1593
VID_23716,802
VID_1134,3500
VID_7592,1138
VID_2846,1593
VID_2559,576
VID_14668,3500
VID_17396,355
VID_4675,1593
VID_6838,1215
VID_15368,639
VID_7647,4800
VID_4994,1188
VID_11944,3500
VID_69,508
VID_2328,1593
VID_11840,346
VID_8892,5039
VID_19687,3500
VID_22821,3500
VID_12769,1593
VID_4727,1405
VID_582,1188
VID_17656,1825
VID_17981,2874
VID_20819,3500
VID_15559,1207
VID_2050,573
VID_7257,1593
VID_12139,1823
VID_10384,445
VID_4747,1087
VID_16336,942
VID_15652,1593
VID_6078,1593
VID_18843,3500
VID_14019,3500
VID_18276,693
VID_16395,6829
VID_10117,3076
VID_7527,1825
VID_4748,1593
VID_21361,1593
VID_21903,4189
VID_17496,2477
VID_17477,802
VID_20582,3500
VID_3397,499
VID_17037,1540
VID_23042,2274
VID_16019,1593
VID_13660,3500
VID_14911,1138
VID_2444,1825
VID_20299,3500
VID_21662,3500
VID_17544,226
VID_23617,1593
VID_11135,3500
VID_17660,1138
VID_16776,3500
VID_17032,349
VID_8652,1593
VID_21991,1416
VID_8290,3500
VID_16211,1824
VID_12960,3500
VID_408,1593
VID_2208,1825
VID_17141,2083
VID_1109,2939
VID_20633,924
VID_11331,3500
VID_21222,3500
VID_9565,3500
VID_3053,1825
VID_9867,1593
VID_23288,2029
VID_6921,1511
VID_2673,1256
VID_14769,767
VID_17241,3500
VID_14074,5039
VID_18198,3500
VID_3116,1188
VID_6920,2012
VID_4615,1487
VID_12002,1593
VID_12743,1593
VID_1080,12608
VID_12318,5039
VID_3832,1748
VID_16582,3500
VID_22801,3500
VID_17392,1138
VID_11169,3500
VID_16557,1582
VID_2870,1188
VID_21945,3500
VID_23275,3817
VID_9606,3500
VID_16305,3500
VID_3693,2083
VID_643,3500
VID_11486,924
VID_6201,3794
VID_3056,1825
VID_22383,3500
VID_15033,3500
VID_14798,3500
VID_14812,3500
VID_6362,1188
VID_9180,3500
VID_17978,1638
VID_14982,3500
VID_6973,3500
VID_4710,791
VID_12339,1593
VID_13101,1207
VID_20077,1387
VID_882,495
VID_7913,3794
VID_6788,1420
VID_5784,732
VID_18050,2038
VID_3071,1593
VID_22111,1052
VID_12755,2038
VID_17476,1256
VID_3805,1448
VID_11028,1593
VID_20261,1593
VID_10372,3463
VID_22092,3500
VID_3216,1593
VID_12842,1593
VID_3135,1593
VID_12208,1593
VID_11398,1593
VID_1220,1117
VID_13796,891
VID_17920,1555
VID_309,543
VID_17973,1049
VID_21314,3500
VID_12876,3500
VID_3553,1593
VID_21451,1698
VID_6193,2083
VID_21667,1593
VID_1405,1593
VID_2292,1593
VID_23274,1593
VID_13245,1487
VID_4180,1437
VID_18285,510
VID_8343,1843
VID_18796,3500
VID_20545,3500
VID_10490,495
VID_5386,3246
VID_875,1593
VID_18338,1131
VID_13654,3500
VID_4366,3500
VID_11971,1593
VID_23666,1593
VID_7991,3500
VID_21320,773
VID_14980,3500
VID_19851,1138
VID_5807,1901
VID_8017,1188
VID_1030,3246
VID_1209,5039
VID_12026,3500
VID_16635,1593
VID_17000,570
VID_4749,1593
VID_7734,898
VID_18020,3500
VID_4933,1188
VID_2526,3068
VID_828,1593
VID_18375,550
VID_13672,3500
VID_8117,1593
VID_7364,3500
VID_15775,844
VID_4439,4800
VID_2919,3500
VID_5045,2937
VID_7463,3500
VID_2815,1593
VID_23179,2459
VID_21260,3500
VID_19106,2083
VID_23756,3500
VID_18174,1823
VID_2071,3500
VID_22432,1208
VID_13140,3500
VID_6637,924
VID_2615,1593
VID_7853,1593
VID_2111,3500
VID_12392,1188
VID_16660,1593
VID_10047,3500
VID_2510,1593
VID_10298,1593
VID_19982,1593
VID_11828,1593
VID_21263,1403
VID_10475,1481
VID_16901,1188
VID_16929,737
VID_7586,1823
VID_22090,3500
VID_18836,3500
VID_12796,1593
VID_4996,1593
VID_1765,3500
VID_20004,1593
VID_6461,1593
VID_10041,1593
VID_14569,1593
VID_4331,1770
VID_13645,3500
VID_1029,1823
VID_22231,3500
VID_23654,1593
VID_21768,3500
VID_20739,693
VID_346,924
VID_4400,826
VID_15912,1473
VID_9978,3500
VID_13691,1593
VID_16874,1188
VID_5922,3500
VID_11179,1593
VID_21641,1825
VID_12773,576
VID_23076,3365
VID_8291,3500
VID_21724,3500
VID_2855,3500
VID_909,1593
VID_17242,3500
VID_9486,3500
VID_12947,3500
VID_14210,1593
VID_6059,1144
VID_2322,1188
VID_12915,1823
VID_16643,1256
VID_16500,3500
VID_12752,1593
VID_9917,3500
VID_4821,1138
VID_20341,974
VID_20779,3500
VID_23333,1825
VID_874,3500
VID_4492,3500
VID_5954,3500
VID_10538,3500
VID_16206,538
VID_19140,3794
VID_21185,1138
VID_5322,1593
VID_9169,3500
VID_2886,1593
VID_20740,1593
VID_8170,1207
VID_22602,3500
VID_14273,1593
VID_20676,1593
VID_8547,1188
VID_6647,5039
VID_15964,2965
VID_10251,3500
VID_16910,1188
VID_19039,1593
VID_12097,1327
VID_20760,1188
VID_6394,663
VID_3500,1387
VID_3908,4435
VID_5543,1138
VID_11463,927
VID_13300,1892
VID_11394,847
VID_83,924
VID_10927,3500
VID_471,1188
VID_4855,1593
VID_20960,3500
VID_23358,168
VID_13880,1138
VID_22758,3500
VID_22739,3500
VID_7358,1526
VID_5584,519
VID_19458,1593
VID_22177,1593
VID_16935,1269
VID_1079,12608
VID_22179,3500
VID_3295,2742
VID_544,1593
VID_9496,3500
VID_14271,1138
VID_5789,1568
VID_12760,2990
VID_18350,1208
VID_22309,1593
VID_13908,3500
VID_18977,1129
VID_23357,974
VID_12481,3500
VID_3680,427
VID_3395,588
VID_22154,1593
VID_5997,3500
VID_13995,1825
VID_20030,1256
VID_17650,1825
VID_14885,361
VID_14741,307
VID_7885,3500
VID_5339,3500
VID_2856,2874
VID_11168,1188
VID_12990,3500
VID_12271,3267
VID_7632,1593
VID_9294,1593
VID_21993,3068
VID_9280,3500
VID_2729,408
VID_2260,1593
VID_842,3500
VID_7730,3500
VID_10325,1376
VID_12079,852
VID_5210,3500
VID_10779,1593
VID_12555,1593
VID_14233,3500
VID_1822,388
VID_23380,1593
VID_21764,1925
VID_23308,1099
VID_11288,12608
VID_21586,1593
VID_6925,1593
VID_11059,3500
VID_10397,1593
VID_17706,1593
VID_17635,3500
VID_19282,1593
VID_7523,924
VID_23214,1546
VID_21680,3500
VID_5476,1188
VID_16020,783
VID_5963,3500
VID_2789,1593
VID_4186,4801
VID_13026,3500
VID_21775,1093
VID_5493,1188
VID_13211,1256
VID_9669,853
VID_8914,2069
VID_7876,1593
VID_22125,2170
VID_11308,2874
VID_4985,1207
VID_9027,1593
VID_1451,1117
VID_20102,1387
VID_8725,413
VID_5393,3500
VID_22363,1442
VID_21165,1593
VID_17968,2083
VID_3788,1593
VID_11947,3500
VID_5124,675
VID_21474,851
VID_22000,1925
VID_3450,1188
VID_15724,1188
VID_8581,3500
VID_7204,1696
VID_14200,550
VID_13534,630
VID_2913,3500
VID_17416,1593
VID_646,1403
VID_16846,1188
VID_14857,3500
VID_14101,1442
VID_23093,1565
VID_11770,1593
VID_20305,3500
VID_2905,3500
VID_6779,1593
VID_21691,3500
VID_18006,5039
VID_20018,1593
VID_4590,3500
VID_10598,1593
VID_4696,3500
VID_1837,1442
VID_10846,3500
VID_2843,1188
VID_12191,1188
VID_14072,2121
VID_11667,1516
VID_7825,1593
VID_15153,1756
VID_1584,1174
VID_4975,3500
VID_9691,1593
VID_4721,3500
VID_21155,3500
VID_16547,1250
VID_4483,3500
VID_17455,3500
VID_11509,1593
VID_17842,3817
VID_12545,576
VID_5909,3500
VID_6834,999
VID_7961,1925
VID_4065,3500
VID_5187,3794
VID_21335,3500
VID_21882,2939
VID_4181,625
VID_2543,924
VID_8102,1593
VID_20978,461
VID_14562,1987
VID_16024,1207
VID_11289,1823
VID_16147,1593
VID_22294,1925
VID_22066,5039
VID_145,3500
VID_3332,1188
VID_14907,1138
VID_20434,3500
VID_13821,1188
VID_9018,2459
VID_20375,1593
VID_7129,3500
VID_21285,1593
VID_17905,1336
VID_8870,1761
VID_5419,3794
VID_17489,1593
VID_8279,1568
VID_15409,576
VID_12316,1893
VID_23028,3500
VID_22861,1136
VID_18640,3328
VID_4791,1188
VID_17643,1593
VID_8960,907
VID_17277,924
VID_1142,5043
VID_2291,1188
VID_18073,3500
VID_6471,4801
VID_11220,1593
VID_9640,3500
VID_12639,1593
VID_22381,3500
VID_2645,3500
VID_8845,3500
VID_15276,2187
VID_22021,3500
VID_693,783
VID_12970,3500
VID_5248,3500
VID_9509,3500
VID_16555,1593
VID_10571,1593
VID_2731,2274
VID_15444,405
VID_6421,528
VID_13557,851
VID_8773,3500
VID_6701,3500
VID_18406,1188
VID_8785,3500
VID_16124,1593
VID_3871,3500
VID_20408,1582
VID_12905,3500
VID_6783,879
VID_2339,1593
VID_1215,851
VID_14010,3500
VID_481,1593
VID_8129,1825
VID_21034,3500
VID_12912,3500
VID_12209,1593
VID_20966,663
VID_6999,558
VID_13988,1593
VID_18646,1335
VID_3617,1318
VID_4820,1207
VID_8415,1593
VID_20736,576
VID_92,1593
VID_6411,1038
VID_20019,1593
VID_9461,1593
VID_1666,1046
VID_12581,1344
VID_987,1386
VID_4873,1593
VID_547,1006
VID_9975,739
VID_14877,490
VID_23059,1825
VID_19413,1593
VID_23016,528
VID_13635,3500
VID_2440,1593
VID_3725,1387
VID_8416,971
VID_3486,1159
VID_3905,1593
VID_20728,1131
VID_11643,1442
VID_8171,1593
VID_3239,1593
VID_22342,3500
VID_12478,3500
VID_16335,3500
VID_3923,1593
VID_15545,3500
VID_19955,1593
VID_956,824
VID_9170,3500
VID_22750,3500
VID_23002,3500
VID_19277,1593
VID_15369,924
VID_16786,1188
VID_17733,786
VID_16297,663
VID_19,527
VID_9714,3500
VID_14328,3500
VID_18332,590
VID_7034,1593
VID_5570,3500
VID_13201,3500
VID_11911,1638
VID_6722,3500
VID_21949,1374
VID_17100,1256
VID_7615,1593
VID_21098,3500
VID_15697,2083
VID_4040,1188
VID_20235,1188
VID_13677,924
VID_22847,3500
VID_391,1892
VID_4932,1188
VID_4042,1593
VID_13449,5420
VID_19078,1437
VID_1999,3500
VID_21860,1593
VID_7758,3500
VID_22131,3500
VID_14491,3500
VID_11950,3794
VID_1064,5043
VID_23433,1593
VID_12277,3500
VID_6882,3000
VID_12448,3500
VID_18150,1593
VID_22183,1823
VID_12255,1386
VID_4358,1608
VID_12107,432
VID_12672,584
VID_23108,790
VID_355,3500
VID_4246,512
VID_22760,3500
VID_9745,1593
VID_19886,1188
VID_8039,3500
VID_13771,3500
VID_13281,1823
VID_5495,588
VID_7198,3500
VID_20048,1593
VID_18947,3500
VID_22570,3500
VID_8084,1593
VID_6151,1387
VID_12233,3500
VID_1341,3076
VID_98,1823
VID_8450,3500
VID_18591,1405
VID_18125,1593
VID_13043,745
VID_22636,3500
VID_19837,1593
VID_9217,991
VID_13984,1138
VID_13437,3500
VID_6975,1406
VID_11753,1825
VID_6243,1188
VID_11689,1188
VID_789,1493
VID_8207,1736
VID_9930,1593
VID_17221,1201
VID_13516,824
VID_8226,1792
VID_6257,1188
VID_23751,1593
VID_20791,3500
VID_18157,1188
VID_3519,1188
VID_14773,3500
VID_18095,2060
VID_17158,1207
VID_7365,3500
VID_3391,1593
VID_19185,1318
VID_15272,3500
VID_1241,2083
VID_15732,1593
VID_11170,1188
VID_1596,2103
VID_21693,1593
VID_10002,898
VID_1067,7707
VID_1943,2083
VID_4010,1388
VID_16636,556
VID_21601,1294
VID_10452,1593
VID_15893,342
VID_20288,1901
VID_6428,619
VID_9707,1825
VID_1055,1188
VID_17699,1593
VID_3276,1207
VID_10743,3500
VID_7123,1212
VID_15214,1207
VID_8968,4410
VID_10050,1207
VID_18840,1925
VID_14891,3500
VID_21157,1269
VID_19703,3500
VID_12460,1823
VID_20800,1593
VID_11996,3500
VID_2636,3500
VID_20195,3500
VID_1536,12608
VID_19404,1256
VID_18903,1194
VID_6284,528
VID_2180,2459
VID_11755,1138
VID_11834,1538
VID_16231,1593
VID_7444,1138
VID_21995,3500
VID_16899,1188
VID_4305,784
VID_12767,3000
VID_15483,3500
VID_9841,1593
VID_12883,1131
VID_4971,1593
VID_15040,1593
VID_17252,1569
VID_11204,3500
VID_2528,486
VID_2176,3500
VID_12896,3500
VID_6423,1387
VID_13726,3500
VID_15048,1593
VID_5992,1593
VID_21413,3171
VID_21392,1188
VID_9068,1593
VID_1422,1593
VID_13096,3500
VID_22465,3500
VID_23122,4124
VID_15438,1188
VID_14784,2009
VID_2966,1487
VID_22915,3500
VID_8335,3500
VID_20009,1593
VID_17514,3500
VID_4264,5420
VID_8710,1593
VID_16148,924
VID_1478,1593
VID_2306,1734
VID_18523,1129
VID_14360,1512
VID_21511,534
VID_22844,3500
VID_3331,1593
VID_1849,655
VID_9644,3500
VID_4837,1188
VID_6656,3328
VID_8605,3500
VID_2504,1593
VID_10313,1593
VID_23377,699
VID_19717,1593
VID_17339,3500
VID_13263,1231
VID_372,1748
VID_11504,1593
VID_15322,1593
VID_5211,3068
VID_16431,3794
VID_10800,1593
VID_1928,3500
VID_18352,668
VID_21173,1269
VID_18651,1593
VID_13041,1593
VID_16255,3013
VID_14045,1593
VID_15832,1892
VID_7662,3500
VID_15358,558
VID_22848,3500
VID_9218,1188
VID_6971,3500
VID_21655,1188
VID_2376,1797
VID_198,3500
VID_1792,1567
VID_14301,802
VID_23321,3500
VID_4321,3500
VID_16531,629
VID_20177,1188
VID_8666,1593
VID_4658,1188
VID_21710,3500
VID_794,1023
VID_858,3500
VID_8562,1188
VID_18372,1487
VID_8247,1593
VID_19567,2075
VID_18705,3500
VID_8254,4800
VID_19231,558
VID_6682,5420
VID_16577,3500
VID_13223,1256
VID_22654,1593
VID_18366,1547
VID_1447,851
VID_11320,2177
VID_8271,3500
VID_8642,3500
VID_12741,2012
VID_19830,1188
VID_7955,3500
VID_345,1188
VID_4911,1188
VID_3416,1387
VID_22539,3500
VID_8390,1736
VID_15756,1593
VID_22415,1067
VID_9494,3500
VID_14199,1138
VID_6142,924
VID_6684,3500
VID_17663,1593
VID_19477,3500
VID_21741,3500
VID_5307,3246
VID_11134,3500
VID_12317,3500
VID_17732,1593
VID_469,1593
VID_11163,1188
VID_18245,1593
VID_2153,1747
VID_10495,1569
VID_21002,1442
VID_21284,3500
VID_6717,1732
VID_20625,584
VID_14738,3500
VID_13496,1593
VID_776,2083
VID_15356,1569
VID_19523,1207
VID_1260,4800
VID_3669,991
VID_13814,3500
VID_22985,783
VID_17347,1593
VID_2445,1593
VID_15546,1159
VID_13690,1188
VID_7695,3500
VID_8698,1593
VID_1734,1460
VID_12054,1593
VID_12077,1718
VID_11877,3500
VID_14346,3500
VID_22859,1925
VID_18171,1593
VID_6056,1138
VID_23,3500
VID_16995,1403
VID_3675,843
VID_15712,1593
VID_14876,1138
VID_15311,3500
VID_10063,211
VID_3325,1219
VID_21505,3463
VID_6740,3794
VID_7423,1593
VID_6031,551
VID_19432,1736
VID_13927,1892
VID_19148,3328
VID_1633,2847
VID_6960,3500
VID_15782,1593
VID_9885,3500
VID_4964,3500
VID_1028,2669
VID_18823,1593
VID_6402,1188
VID_10820,3500
VID_2459,1138
VID_5972,3794
VID_8662,3500
VID_1120,3500
VID_20963,1593
VID_3819,1294
VID_16462,1822
VID_21625,1925
VID_5778,1487
VID_23398,1593
VID_14988,1138
VID_12493,1188
VID_22121,3500
VID_7491,1823
VID_17630,2579
VID_17285,1593
VID_11704,1188
VID_3365,1207
VID_6964,1925
VID_717,1593
VID_2473,3500
VID_3495,2328
VID_3316,1593
VID_15796,1138
VID_16469,3500
VID_17343,1593
VID_13456,2062
VID_5004,3123
VID_18271,1188
VID_11172,1188
VID_7396,924
VID_16860,1188
VID_14001,1593
VID_7692,1925
VID_21759,3500
VID_12626,1593
VID_21365,3500
VID_8532,1188
VID_8938,2595
VID_9336,1593
VID_21746,1825
VID_13118,3500
VID_3785,3571
VID_4853,853
VID_22834,3500
VID_14847,3500
VID_10739,3500
VID_10350,287
VID_17201,3246
VID_6511,1461
VID_9110,1188
VID_19685,3500
VID_15937,1593
VID_12313,1403
VID_9544,3500
VID_18710,3500
VID_960,1118
VID_21647,3500
VID_18583,510
VID_17629,2957
VID_10394,974
VID_11449,3500
VID_2624,3500
VID_10449,1593
VID_6929,1820
VID_1828,1823
VID_16532,663
VID_1229,1593
VID_7989,3500
VID_11165,1188
VID_15353,924
VID_14120,924
VID_16126,3500
VID_15597,3500
VID_23366,632
VID_4015,745
VID_5685,1593
VID_7352,5420
VID_17196,1865
VID_18503,2069
VID_20930,528
VID_12954,3500
VID_8561,3500
VID_8414,1593
VID_16507,3500
VID_3806,247
VID_1088,1820
VID_20257,1593
VID_12023,1901
VID_10680,3500
VID_11458,1593
VID_1652,3500
VID_22257,3500
VID_19525,3500
VID_5329,3500
VID_14047,1593
VID_15909,3500
VID_22501,3500
VID_15486,1593
VID_21796,1593
VID_16526,1188
VID_8496,1188
VID_14577,475
VID_19280,1593
VID_2580,1403
VID_21330,1188
VID_13495,1593
VID_10875,3500
VID_3377,1593
VID_11569,361
VID_7836,1593
VID_19623,1593
VID_9449,1593
VID_22312,784
VID_8025,1825
VID_8991,250
VID_6564,434
VID_14750,3500
VID_11548,1318
VID_22574,1736
VID_21037,3500
VID_13157,3500
VID_120,924
VID_10183,3500
VID_22419,1358
VID_7851,462
VID_21389,3500
VID_15316,1593
VID_14140,3500
VID_22818,3500
VID_729,1138
VID_9334,3500
VID_18805,3500
VID_19543,1046
VID_20686,1131
VID_1253,4800
VID_2186,3500
VID_4858,1188
VID_2671,3500
VID_3328,1207
VID_7107,924
VID_4159,512
VID_12587,3500
VID_9820,3500
VID_12797,1593
VID_13228,1256
VID_16652,1188
VID_15081,995
VID_5966,4800
VID_694,1733
VID_23068,3500
VID_9868,1188
VID_6174,1825
VID_13012,3500
VID_10664,3500
VID_18019,1593
VID_22984,3500
VID_8154,1207
VID_19990,1174
VID_17901,1040
VID_17041,1838
VID_9828,3500
VID_23740,1174
VID_19412,1593
VID_17039,844
VID_8706,924
VID_7394,924
VID_14134,1569
VID_5890,3500
VID_14399,3500
VID_7827,1593
VID_20442,1593
VID_2500,1593
VID_21816,783
VID_4216,1593
VID_100,3500
VID_22926,3500
VID_8999,576
VID_7691,1925
VID_20827,1344
VID_4087,739
VID_8657,3500
VID_9619,3500
VID_21740,3500
VID_20247,1593
VID_23181,1593
VID_18828,1593
VID_5676,2083
VID_22701,2221
VID_7679,1825
VID_228,3500
VID_19112,2144
VID_14634,3068
VID_3930,1614
VID_11671,1593
VID_2092,3794
VID_1977,3500
VID_18959,3500
VID_22666,1593
VID_8783,3500
VID_1186,1823
VID_16475,3500
VID_17367,3500
VID_16988,1387
VID_17835,1925
VID_890,3500
VID_4957,1593
VID_8697,1593
VID_1939,7707
VID_12862,450
VID_10572,3500
VID_1892,3068
VID_14055,3500
VID_1365,1593
VID_5384,1515
VID_22476,1593
VID_8200,1582
VID_18925,3500
VID_20114,1593
VID_1063,907
VID_14279,2990
VID_19973,1593
VID_4045,853
VID_20569,1505
VID_22752,3500
VID_6962,361
VID_2903,3500
VID_18510,388
VID_19949,3500
VID_19286,3500
VID_5943,3794
VID_12941,3500
VID_11090,3500
VID_5683,1593
VID_17231,2069
VID_10534,3500
VID_337,650
VID_18156,1825
VID_7596,1569
VID_12149,1593
VID_2797,1188
VID_13125,3794
VID_12749,1593
VID_18413,3500
VID_17214,1843
VID_6883,844
VID_16992,585
VID_18236,1583
VID_11550,1758
VID_13491,1188
VID_12350,1593
VID_22754,3500
VID_14377,1825
VID_16912,1188
VID_1558,3825
VID_13598,3500
VID_668,486
